,id,name,start_date,FIRE_SIZE_CLASS,cause,end_date,size,lat,lon,state,start_year,start_month,start_day_of_year,end_year,end_month,end_day_of_year,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,prcp_30
7356,479138,,2008-02-25,D,Human,,171.5,31.211,-93.467,LA,2008,2,56,,,,16.3,8.9,22.8,0.3,,,14.4,,1012.6,,56.2
7357,1070200,S GRANTLAND AV  RIVERDALE,2008-08-03,B,Human,,1.0,36.43694444,-119.92305555,CA,2008,8,216,,,,27.8,16.7,38.3,0.0,,,14.4,,1009.1,,0.5
7358,1022345,HWY 53 EAST KELLY/HAWBUFF,1997-06-22,C,Human,,20.0,34.4717,-78.2317,NC,1997,6,173,,,,26.6,22.8,32.2,0.0,0.0,,12.2,,1016.0,517.0,94.1
7359,604039,,1992-09-15,B,Human,,3.0,30.56042,-94.47292,TX,1992,9,259,,,,26.7,22.8,31.7,0.0,0.0,70.0,20.9,42.5,1018.1,,38.1
7360,1511784,AVENUE,2011-09-07,C,Human,,36.0,36.922919,-119.93959,CA,2011,9,250,,,,25.7,15.6,36.7,0.0,,,,,1013.5,,0.0
7361,39275,GULLY BAY,2009-03-14,C,Human,2009-03-15,30.0,30.36833333,-84.63111111,FL,2009,3,73,2009.0,3.0,74.0,19.4,11.7,27.2,0.0,,,11.2,,1018.5,,64.4
7362,395596,30/MALCOMB TAYLOR-0363,2007-03-23,B,Human,2007-03-26,4.0,30.89778,-85.67056,FL,2007,3,82,2007.0,3.0,85.0,19.5,11.0,28.0,0.0,,,6.2,,1023.7,,0.0
7363,418768,,2003-11-03,B,Human,,1.6,34.17385503,-85.1712957,GA,2003,11,307,,,,17.8,6.1,29.4,0.0,,,2.2,,,0.0,10.7
7364,1609211,FY2012-JACKSON-008,2012-02-06,A,Human,2012-02-06,0.01,34.04110999,-83.48499117,GA,2012,2,37,2012.0,2.0,37.0,7.4,3.0,10.0,0.0,,,4.1,,,,0.0
7365,2058751,ALICE FLATS,2018-08-21,B,Human,2018-08-22,0.3,48.0833,-118.698,WA,2018,8,233,2018.0,8.0,234.0,22.0,11.7,32.8,0.0,,,8.9,,1018.8,,0.0
7366,774150,,1992-04-05,B,Missing data/not specified/undetermined,,1.0,42.7732506,-106.45059937,WY,1992,4,96,,,,,-1.1,19.4,0.0,0.0,,25.9,70.2,,,23.299999999999997
7367,2185184,PITTSFIELD TOWNSHIP DPS 0617710 - 2019,2019-07-16,B,Natural,,1.0,42.17428,-83.70063,MI,2019,7,197,,,,23.5,18.9,28.9,0.0,,,8.2,,,,0.3
7368,323611,TWIN 2,2006-07-24,A,Natural,2006-07-29,0.1,40.6483,-108.4861,CO,2006,7,205,2006.0,7.0,210.0,23.5,11.1,35.0,0.0,,,11.2,,1010.9,,27.0
7369,966007,,1995-12-13,B,Human,,1.0,29.16,-82.41,FL,1995,12,347,,,,,5.0,22.8,0.0,0.0,,12.2,,,,7.1
7370,1051630,PARKER,2002-03-23,A,Human,,0.1,35.0333,-83.3833,NC,2002,3,82,,,,4.4,-3.9,12.8,0.0,,,9.7,,1023.7,,51.3
7371,1515417,DEAD DEER HWY 133,2011-11-27,B,Human,2011-11-27,2.0,34.405,-77.925,NC,2011,11,331,2011.0,11.0,331.0,,10.6,23.3,0.0,0.0,,7.9,,,,53.29999999999999
7372,194119,APRILFOOL,1992-04-01,E,Human,1992-04-01,735.0,48.4667,-108.7674,MT,1992,4,92,1992.0,4.0,92.0,,-7.2,19.4,0.0,0.0,,10.4,,,,3.3
7373,631357,,2006-03-12,B,Human,,1.0,33.62097002,-102.00809998,TX,2006,3,71,,,,14.6,3.9,24.4,0.0,0.0,253.0,34.2,,,,3.9
7374,1402256,,1995-08-01,B,Human,1995-08-01,0.44,33.7956,-84.1166,GA,1995,8,213,1995.0,8.0,213.0,27.2,21.1,33.3,0.0,0.0,89.0,13.0,,1018.1,451.0,13.399999999999999
7375,34842,BIG LAKE,2009-04-21,A,Human,2009-04-21,0.1,40.76916667,-123.46805556,CA,2009,4,111,2009.0,4.0,111.0,10.4,6.1,15.6,0.3,,,3.9,,1016.2,,9.200000000000003
7376,362054,HAYSTACK,1998-04-02,A,Human,1998-04-02,0.2,46.53333333,-114.0838,MT,1998,4,92,1998.0,4.0,92.0,8.3,-1.7,18.3,4.1,0.0,,6.1,,1013.9,623.0,24.4
7377,164937,OPENING DAY FIRE,2004-04-19,C,Human,2004-04-19,21.3,36.75277778,-91.12027778,MO,2004,4,110,2004.0,4.0,110.0,20.6,17.2,23.9,1.8,,,19.1,,,0.0,38.89999999999999
7378,568210,10220,2007-10-04,B,Human,2007-10-04,0.5,34.16417,-95.05483,OK,2007,10,277,2007.0,10.0,277.0,24.4,18.0,31.0,0.0,,95.0,8.5,,,,0.0
7379,2119276,,2002-01-09,B,Missing data/not specified/undetermined,,1.0,33.36604,-93.46253,AR,2002,1,9,,,,13.7,7.2,21.1,0.0,,202.0,18.7,,1016.0,,38.1
7380,958763,,1993-11-15,B,Human,,0.5,30.11,-83.53,FL,1993,11,319,,,,20.9,14.4,30.0,0.0,0.0,,3.6,18.4,1022.9,,134.3
7381,1317466,CLIFS OF GAULEY,2001-11-22,C,Human,2001-11-23,46.0,38.20914321,-80.92452089,WV,2001,11,326,2001.0,11.0,327.0,6.7,-1.1,13.9,0.0,,,9.0,,1019.7,0.0,9.399999999999999
7382,231184,NATURAL 3,1993-08-03,A,Natural,1993-08-03,0.1,32.0668,-104.5338,NM,1993,8,215,1993.0,8.0,215.0,25.5,21.6,30.5,0.0,,84.0,22.4,,,,0.0
7383,27154,TESTY,2008-03-19,B,Human,2008-03-20,7.3,33.00583333,-79.74166667,SC,2008,3,79,2008.0,3.0,80.0,21.0,17.8,25.6,13.7,0.0,188.0,31.3,,1014.3,,112.09999999999998
7384,319641,FALLS,2003-10-25,B,Human,2003-10-26,4.0,39.578569,-121.343619,CA,2003,10,298,2003.0,10.0,299.0,,3.0,12.2,2.0,,,,,,,54.5
7385,1619082,CYCLE #2,2012-11-04,A,Human,2012-11-04,0.1,36.14008333,-80.86873333,NC,2012,11,309,2012.0,11.0,309.0,9.0,6.0,12.0,0.0,,,5.2,,,,0.0
7386,1897554,SAILOR,2017-06-04,E,Natural,2017-06-05,363.0,42.545,-115.4953,ID,2017,6,155,2017.0,6.0,156.0,22.3,15.2,31.6,0.0,,,19.4,,1007.9,,0.0
7387,6732,METZ CEMETERY,2005-12-22,B,Human,2005-12-22,5.0,35.2975,-83.83472222,NC,2005,12,356,2005.0,12.0,356.0,-1.1,-9.4,7.8,0.0,0.0,,3.2,,1026.4,,58.89999999999999
7388,1512645,,2011-08-24,A,Human,,0.01,38.0242,-121.9513,CA,2011,8,236,,,,24.6,16.9,33.7,0.0,,241.0,22.6,,1011.1,,0.0
7389,1178322,MDF WM HACKER,2010-08-06,A,Natural,2010-08-07,0.1,41.2636111,-120.318611,CA,2010,8,218,2010.0,8.0,219.0,21.9,8.9,32.2,0.0,,,9.0,,1009.7,,0.0
7390,767101,,1999-09-23,B,Human,,0.3,47.78543,-117.52089,WA,1999,9,266,,,,19.4,11.7,27.2,0.0,0.0,,24.8,,1008.9,,4.8999999999999995
7391,350301,LINCOLN,2003-08-14,A,Natural,2003-08-19,0.1,41.2947,-109.2837,WY,2003,8,226,2003.0,8.0,231.0,26.2,18.3,33.9,0.0,,,17.8,,1015.9,,2.5
7392,1063186,4TH AIRPORT RAMP 70,2007-07-04,B,Human,2007-07-04,0.5,35.101331,-75.965036,NC,2007,7,185,2007.0,7.0,185.0,25.1,22.2,28.3,0.0,,,12.4,,1022.8,,4.0
7393,298956,MARICOPARD,2000-01-15,A,Human,2000-01-15,0.1,33.2384,-111.989,AZ,2000,1,15,2000.0,1.0,15.0,18.3,8.9,27.2,0.0,0.0,,5.8,,1018.7,,0.3
7394,623788,,2006-01-13,B,Human,,6.0,32.79072001,-95.38982998,TX,2006,1,13,,,,10.5,6.1,16.1,1.0,,307.0,23.3,,1020.5,,2.0
7395,1949,RAIL ROAD,2005-08-05,A,Natural,2005-08-07,0.2,46.18222222,-113.825,MT,2005,8,217,2005.0,8.0,219.0,23.9,11.1,36.7,0.0,0.0,,8.3,,1017.2,,4.6
7396,1232300,GRAND,2002-06-12,A,Human,,0.1,35.9195,-112.7866,AZ,2002,6,163,,,,,16.7,33.9,0.0,0.0,,,,,,0.8
7397,385053,,2003-04-15,B,Human,2003-04-15,5.0,33.35577001,-93.7649,AR,2003,4,105,2003.0,4.0,105.0,22.1,16.1,27.2,0.0,,189.0,19.9,,1016.1,,2.1
7398,819987,,2006-01-09,C,Human,,25.0,31.4217,-90.3067,MS,2006,1,9,,,,17.3,12.8,22.8,0.0,,,9.8,,1021.8,,29.5
7399,1209823,BRIAN,2010-03-04,B,Natural,2010-03-04,1.5,36.978,-94.8486,OK,2010,3,63,2010.0,3.0,63.0,4.3,-4.4,12.8,0.0,,,5.5,,1022.1,,0.0
7400,1660460,UNKNOWN,2013-05-05,A,Human,2013-05-05,0.1,39.8541,-104.9999,CO,2013,5,125,2013.0,5.0,125.0,,1.7,15.0,0.0,0.0,,,,,,32.4
7401,186229,27,1999-04-25,A,Human,1999-04-25,0.1,45.9061,-91.3168,WI,1999,4,115,1999.0,4.0,115.0,,-1.7,17.8,0.0,,,,,,,53.7
7402,1927550,102 TRAILER ROAD,2016-01-06,A,Human,2016-01-06,0.1,40.87244,-76.15887,PA,2016,1,6,2016.0,1.0,6.0,-6.9,-12.8,1.7,0.0,,,2.0,,1034.1,,0.0
7403,373172,SAN FERNANDO,2008-04-19,C,Human,2008-04-20,50.0,26.26805556,-97.51333333,TX,2008,4,110,2008.0,4.0,111.0,20.7,12.2,28.3,0.0,,,14.5,,1016.3,,0.0
7404,926347,,2002-08-09,B,Human,,1.0,35.1631,-81.94,SC,2002,8,221,,,,20.6,12.2,28.3,0.0,0.0,,4.7,,1021.5,0.0,57.599999999999994
7405,568916,20015,2008-01-18,B,Human,2008-01-18,5.0,34.7467,-95.2259,OK,2008,1,18,2008.0,1.0,18.0,-0.6,-8.3,8.3,0.0,,,9.7,,1023.4,,3.3
7406,2262374,SEITZ RD,2020-04-18,A,Human,2020-04-18,0.1,43.22396,-89.84053,WI,2020,4,109,2020.0,4.0,109.0,8.2,-2.8,16.1,0.0,,237.0,16.7,,1008.9,,0.3
7407,454623,,2008-04-23,B,Human,,7.2,32.70146661,-83.93648745,GA,2008,4,114,,,,18.8,12.0,26.0,0.0,,,6.7,,1018.8,,0.0
7408,1040482,SKIDDER FIRE,2001-02-08,B,Human,,2.0,35.0,-80.0333,NC,2001,2,39,,,,10.6,1.1,20.0,0.0,0.0,,7.9,,1028.8,,35.8
7409,2063501,,2018-04-27,A,Human,2018-04-27,0.1,47.3331871,-93.00287801,MN,2018,4,117,2018.0,4.0,117.0,1.2,-2.8,3.3,0.0,,,8.6,,1013.6,,0.0
7410,300503,GOG WOG,2008-05-19,B,Human,2008-05-19,1.0,32.107,-111.012,AZ,2008,5,140,2008.0,5.0,140.0,30.4,19.4,39.4,0.0,0.0,,12.6,,1008.0,,0.0
7411,1975650,HAYNES ROAD,2016-07-04,A,Human,,0.1,45.9517,-107.6567,MT,2016,7,186,,,,23.5,17.2,30.6,0.0,0.0,,14.4,,1007.0,,6.199999999999999
7412,2123982,,2005-05-21,A,Missing data/not specified/undetermined,,0.1,37.682918,-122.400729,CA,2005,5,141,,,,17.2,12.2,21.7,0.0,,286.0,23.4,,1018.8,,43.89999999999999
7413,554637,,1999-07-25,A,Human,,0.25,40.6,-75.17916,NJ,1999,7,206,,,,27.8,20.0,35.0,0.0,0.0,,10.8,,1007.6,,9.7
7414,972110,,1992-02-27,B,Human,,2.0,30.28,-82.26,FL,1992,2,58,,,,,7.2,16.1,0.0,0.0,,16.6,,,,136.40000000000003
7415,393112,,2008-06-10,A,Missing data/not specified/undetermined,,0.1,37.3,-107.9,CO,2008,6,162,,,,17.9,3.0,29.4,0.0,,,16.8,,1009.1,,0.0
7416,533740,SCARED COONDOG FIRE,2009-01-23,B,Human,2009-01-23,0.5,35.41667,-81.56116,NC,2009,1,23,2009.0,1.0,23.0,8.7,-2.3,18.1,0.0,,,8.3,,,,0.0
7417,546822,,1992-06-26,A,Human,,0.25,39.4625,-74.3375,NJ,1992,6,178,,,,21.0,15.0,26.7,0.0,0.0,,11.9,31.3,1009.8,463.0,105.3
7418,2022062,ON CHAPARRAL RD AT STONEHAM LN,2017-07-05,A,Human,,0.01,31.02408,-97.7515,TX,2017,7,186,,,,28.8,24.8,34.9,0.0,,,13.3,,,,0.0
7419,889812,,1999-02-28,C,Human,,40.0,32.6106,-93.9406,LA,1999,2,59,,,,14.9,5.6,22.8,0.3,,,9.2,,1017.9,,106.0
7420,1942222,N/A,2016-11-14,A,Human,2016-11-15,0.1,42.7624,-73.662,NY,2016,11,319,2016.0,11.0,320.0,2.2,-6.7,14.4,0.0,,,2.5,,1016.4,,11.5
7421,104095,SCRAMBLETOWN 1,1998-02-02,B,Human,1998-02-02,0.3,29.21666667,-81.87666667,FL,1998,2,33,1998.0,2.0,33.0,,13.9,20.6,18.8,0.0,,24.5,,,,112.8
7422,616576,CONROE - 122,2006-05-21,C,Human,2006-05-21,15.0,30.77554998,-95.42972999,TX,2006,5,141,2006.0,5.0,141.0,23.4,14.4,31.1,0.0,,,8.3,,1013.2,,36.5
7423,2280760,CROTON TOWNSHIP FD 175 - 2020,2020-11-07,B,Natural,2020-11-07,1.0,43.39585,-85.61244,MI,2020,11,312,2020.0,11.0,312.0,14.4,9.4,20.0,0.0,,208.0,13.7,,,,0.0
7424,1630665,LOOP 288/ BONNIE BRAE,2012-07-05,D,Human,,150.0,33.26625,-97.170296,TX,2012,7,187,,,,30.9,25.0,36.7,0.0,,162.0,16.2,,1014.0,,0.6
7425,256026,GRAVEL PIT,2002-01-13,A,Human,2002-01-13,0.1,46.0836,-100.6482,ND,2002,1,13,2002.0,1.0,13.0,0.6,-1.7,2.8,3.0,0.0,,14.8,,1001.2,116.0,6.9
7426,570318,,2006-03-27,A,Human,2006-03-27,0.125,40.33249998,-78.94777999,PA,2006,3,86,2006.0,3.0,86.0,2.0,-3.9,7.8,0.0,,,15.8,,1024.6,,0.0
7427,280771,LONE PINE,2009-09-06,A,Natural,2009-09-06,0.1,47.90138,-118.33266,WA,2009,9,249,2009.0,9.0,249.0,13.5,9.7,19.2,0.0,,197.0,16.9,,1013.5,,0.0
7428,1285691,,2009-07-05,A,Human,2009-07-05,0.1,42.56926054,-79.13507096,NY,2009,7,186,2009.0,7.0,186.0,18.3,11.7,23.3,0.0,,,9.2,,1012.7,,0.0
7429,1841818,,2015-05-05,A,Human,2015-05-05,0.1,41.665833,-71.571389,RI,2015,5,125,2015.0,5.0,125.0,20.0,13.3,25.0,0.0,0.0,200.0,14.0,,1021.6,,53.7
7430,2101399,UNKNOWN,2018-04-18,A,Human,2018-04-18,0.001,38.2821,-104.5596,CO,2018,4,108,2018.0,4.0,108.0,9.3,-0.5,16.7,0.0,0.0,,13.0,,1020.3,,9.3
7431,678408,,2007-10-02,A,Human,,0.1,37.70131286,-82.12748557,WV,2007,10,275,,,,,16.1,29.6,0.0,,,,,,,46.60000000000001
7432,615982,WOODVILLE - 31,2005-04-01,B,Human,2005-04-01,1.0,30.08971999,-93.93944998,TX,2005,4,91,2005.0,4.0,91.0,17.8,12.2,22.8,0.5,,,22.7,,1014.2,,75.7
7433,58257,SAUCER,1993-09-02,B,Human,1993-09-09,1.5,38.24833333,-119.74666667,CA,1993,9,245,1993.0,9.0,252.0,28.3,18.8,38.3,0.0,,,5.9,,1012.3,,0.0
7434,232265,BEAR VLY,1992-08-13,A,Natural,1992-08-13,0.1,42.0499,-121.0011,OR,1992,8,226,1992.0,8.0,226.0,24.7,13.8,33.8,0.0,,,7.3,,1015.6,,0.0
7435,1201188,FY2010-TAYLOR-022,2010-04-06,B,Human,2010-04-06,0.28,32.53416199,-84.30872499,GA,2010,4,96,2010.0,4.0,96.0,24.7,17.0,33.0,0.0,,,8.6,,,,0.0
7436,192006,RINCON #13,1993-08-08,B,Human,1993-08-08,0.3,33.2667,-116.9675,CA,1993,8,220,1993.0,8.0,220.0,21.3,17.8,25.6,0.0,,,6.0,,1013.2,,0.0
7437,1826272,2340149,2015-08-22,A,Human,2015-08-22,0.01,38.82,-94.92,KS,2015,8,234,2015.0,8.0,234.0,24.0,20.0,28.9,0.0,,,16.2,,1011.9,,107.4
7438,1982686,,2017-02-25,B,Human,2017-02-25,2.0,34.813526,-82.717415,SC,2017,2,56,2017.0,2.0,56.0,15.8,7.4,21.4,0.0,,249.0,19.7,,,,0.0
7439,1278969,WELL 162,2009-06-16,B,Human,2009-06-16,5.0,32.1695,-103.1519,NM,2009,6,167,2009.0,6.0,167.0,32.1,21.1,40.6,0.0,,,13.6,,1004.9,,0.6
7440,1277930,,2007-06-30,A,Human,,0.25,43.7249896,-71.3781783,NH,2007,6,181,,,,16.8,11.0,22.0,0.0,,,12.4,,,,0.0
7441,1267829,GIN FORK ROAD II,2010-04-16,D,Human,2010-04-18,230.0,37.64716,-82.44418,KY,2010,4,106,2010.0,4.0,108.0,,13.3,28.3,1.4,,,,,,,80.7
7442,113177,SADDLE,1998-08-13,A,Natural,1998-08-15,0.1,34.34333333,-117.84833333,CA,1998,8,225,1998.0,8.0,227.0,32.2,24.4,40.0,0.0,,,16.6,,,,0.5
7443,49628,,1992-08-02,A,Human,1992-08-02,0.1,43.84333333,-121.77888889,OR,1992,8,215,1992.0,8.0,215.0,,7.2,32.8,0.0,0.0,,9.7,,,,17.3
7444,1217871,LOVELL CANAL FA,2010-04-20,A,Natural,2010-04-20,0.1,44.7958,-108.3772,WY,2010,4,110,2010.0,4.0,110.0,12.5,4.0,19.0,0.0,,,6.8,,,,0.0
7445,565343,10581,2005-10-09,B,Human,2005-10-09,5.3,34.44632998,-95.66950001,OK,2005,10,282,2005.0,10.0,282.0,15.3,6.7,24.4,0.0,,,5.8,,1012.3,,0.3
7446,1969163,HENSLEY,2016-10-22,B,Human,2016-10-22,1.5,37.098979,-119.874829,CA,2016,10,296,2016.0,10.0,296.0,18.1,9.4,27.8,0.0,,,5.0,,1011.2,,0.0
7447,2288444,ELECTION DAY,2020-11-03,C,Human,2020-11-04,93.0,29.66401195,-97.3883579,TX,2020,11,308,2020.0,11.0,309.0,15.1,4.0,27.0,0.0,,,,,,,0.0
7448,27947,MCCLURE,2008-06-22,B,Natural,2008-06-23,3.0,40.80027778,-122.11666667,CA,2008,6,174,2008.0,6.0,175.0,25.3,13.3,34.4,0.0,,,4.3,,1013.9,,9.4
7449,2267290,BUTMAN TOWNSHIP FD 20045 - 2020,2020-03-15,B,Human,2020-03-15,1.0,44.09316,-84.45237,MI,2020,3,75,2020.0,3.0,75.0,-1.1,-5.0,3.0,0.0,,,,,,,0.0
7450,370191,VEHICLE,2006-08-01,A,Missing data/not specified/undetermined,2006-08-01,0.1,33.786,-116.354,CA,2006,8,213,2006.0,8.0,213.0,30.9,25.0,37.2,0.0,,,20.7,,1007.1,,0.0
7451,1628698,LCR 472,2012-04-26,B,Human,,1.0,31.668932,-96.520615,TX,2012,4,117,,,,25.5,20.0,32.8,0.0,,177.0,23.3,,1009.4,,5.699999999999999
7452,483205,,2005-04-11,B,Human,2005-04-11,0.5,43.46074999,-70.91913998,ME,2005,4,101,2005.0,4.0,101.0,3.9,-3.3,10.6,0.0,0.0,,14.0,,1020.9,,109.8
7453,1339021,,2005-05-17,A,Human,2005-05-17,0.1,40.71503503,-73.52406896,NY,2005,5,137,2005.0,5.0,137.0,15.6,11.7,19.4,0.0,0.0,,17.3,,1018.4,,65.9
7454,29760,CUMARO,2008-06-21,E,Natural,2008-06-24,725.0,32.56916667,-110.45361111,AZ,2008,6,173,2008.0,6.0,176.0,33.8,23.3,43.9,0.0,0.0,,12.6,,1009.9,,0.5
7455,1612751,,2012-03-08,B,Human,,0.5,37.86664361,-77.64483139,VA,2012,3,68,,,,17.2,11.7,22.2,0.0,,196.0,22.0,,1024.6,,35.6
7456,203447,SHELDE,1993-05-02,B,Human,1993-05-02,0.8,33.2984,-112.179,AZ,1993,5,122,1993.0,5.0,122.0,27.0,18.3,33.9,0.0,0.0,,4.3,16.6,1008.7,789.0,0.0
7457,158619,STAIRSTEP,2003-09-14,B,Human,2003-09-14,2.0,35.34388889,-120.23027778,CA,2003,9,257,2003.0,9.0,257.0,21.8,12.2,34.4,0.0,,,8.5,,1012.0,,0.0
7458,1705604,,2005-02-24,B,Missing data/not specified/undetermined,,0.5,17.994455,-66.043442,PR,2005,2,55,,,,23.9,20.0,27.2,2.5,0.0,,16.9,,1017.8,272.0,25.699999999999996
7459,54129,,1993-06-17,A,Natural,1993-06-17,0.2,33.55,-109.06666667,AZ,1993,6,168,1993.0,6.0,168.0,,18.3,36.1,0.0,0.0,,,,,,19.8
7460,38254,RESURRECTION SOUTH,2009-07-19,A,Human,2009-07-19,0.1,60.48611111,-149.95444444,AK,2009,7,200,2009.0,7.0,200.0,12.1,10.0,15.0,7.9,,,0.7,,,,45.29999999999999
7461,1585863,,2012-07-31,A,Human,2012-07-31,0.1,44.217944,-69.070306,ME,2012,7,213,2012.0,7.0,213.0,20.8,17.2,25.0,0.0,,,6.7,,,,3.9
7462,1668291,MATTAWAMKEAG RIVER,2013-04-21,A,Human,2013-04-21,0.2,45.517472,-68.349528,ME,2013,4,111,2013.0,4.0,111.0,3.8,-1.1,8.3,0.0,,,12.6,,1031.0,,0.0
7463,1836922,918,2015-10-17,B,Human,2015-10-17,1.0,31.25801806,-90.69605404,MS,2015,10,290,2015.0,10.0,290.0,19.2,13.9,25.0,0.0,,22.0,12.3,,1024.3,,0.3
7464,1245270,FY2001-JACKSON-016,2001-04-20,B,Human,2001-04-20,5.84,34.0697,-83.4974,GA,2001,4,110,2001.0,4.0,110.0,13.9,4.4,23.3,0.0,0.0,,7.9,,1026.6,,75.0
7465,868380,,1998-10-23,B,Human,,1.4,34.8072,-85.4689,GA,1998,10,296,,,,11.1,3.3,18.3,0.0,,,5.4,,1031.2,,31.7
7466,1632912,US 181 N,2012-10-08,A,Human,,0.25,28.261455,-97.688971,TX,2012,10,282,,,,15.3,12.0,20.0,0.0,,,10.7,,,,0.0
7467,2283512,CROSSOVER,2020-05-27,A,Human,2020-05-27,0.1,34.5522271,-118.67029007,CA,2020,5,148,2020.0,5.0,148.0,25.3,21.7,31.7,0.0,0.0,308.0,18.7,,1013.2,,0.8
7468,534566,RIVERWOOD DRIVE,2009-05-10,B,Human,2009-05-10,0.3,35.34253,-83.22964,NC,2009,5,130,2009.0,5.0,130.0,22.8,18.3,27.8,0.0,,,8.4,,1016.5,,0.6
7469,451690,,2007-03-20,B,Human,,0.4,30.85040426,-83.14900895,GA,2007,3,79,,,,16.5,6.0,25.8,0.0,,,6.4,,1028.9,,0.0
7470,1933059,MCDERMOTT LANE,2016-04-09,A,Human,2016-04-09,0.25,48.2983,-114.345,MT,2016,4,100,2016.0,4.0,100.0,13.1,0.0,24.4,0.0,0.0,,13.7,,1003.2,,28.5
7471,89805,GALAX,1996-03-01,C,Human,1996-03-02,33.0,35.76666667,-82.105,NC,1996,3,61,1996.0,3.0,62.0,2.0,-2.2,7.2,0.3,0.0,,10.8,29.5,1015.1,301.0,69.6
7472,2046569,DALTON FISHING,2018-05-17,A,Human,2018-05-17,0.1,35.655,-105.68138889,NM,2018,5,137,2018.0,5.0,137.0,19.5,5.0,28.9,0.0,,,12.7,,1006.2,,0.0
7473,30300,SLIDE,2008-06-21,F,Natural,2008-07-08,1158.0,40.66611111,-123.52027778,CA,2008,6,173,2008.0,7.0,190.0,,10.6,20.0,0.5,0.0,,,,,,6.199999999999999
7474,941372,,1999-09-02,B,Human,,8.0,36.0433,-88.545,TN,1999,9,245,,,,25.8,17.2,35.0,0.0,,,3.7,,1016.1,,0.0
7475,2155888,UNKNOWN,2014-05-18,A,Human,2014-05-18,0.1,39.4818,-106.0316,CO,2014,5,138,2014.0,5.0,138.0,7.7,-1.7,16.1,0.0,,,11.1,,1007.3,,0.0
7476,727126,,1996-03-04,B,Missing data/not specified/undetermined,1996-03-04,3.0,33.025,-80.04166667,SC,1996,3,64,1996.0,3.0,64.0,10.5,1.7,18.3,0.0,0.0,,12.2,,1030.9,694.0,24.4
7477,1101570,COPLAN                   ,1993-05-19,A,Human,,0.1,37.68694444,-121.99611111,CA,1993,5,139,,,,19.4,17.2,22.2,0.0,,223.0,17.6,,,,0.0
7478,1342903,,2002-09-09,B,Human,2002-09-09,0.5,42.66185905,-73.78205289,NY,2002,9,252,2002.0,9.0,252.0,23.9,14.4,32.8,0.0,0.0,,2.2,,1018.9,0.0,92.39999999999999
7479,1970926,,2016-12-21,C,Human,2016-12-21,25.0,40.74031,-99.53728,NE,2016,12,356,2016.0,12.0,356.0,3.2,-5.4,9.5,0.0,,,21.9,,,,0.0
7480,358374,149 FIRE,2005-10-30,A,Human,2005-10-30,0.1,32.8908,-89.6344,MS,2005,10,303,2005.0,10.0,303.0,11.7,1.1,23.3,0.0,0.0,,4.7,,1027.0,,0.0
7481,727242,,1996-04-18,A,Missing data/not specified/undetermined,1996-04-18,0.1,33.19166667,-80.00833333,SC,1996,4,109,1996.0,4.0,109.0,17.8,8.9,26.7,0.0,0.0,,12.6,,1021.4,785.0,52.199999999999996
7482,1583545,WEST OF LODGE,2012-08-20,B,Human,,3.0,45.18191584,-97.12120056,SD,2012,8,233,,,,17.2,7.2,25.0,0.0,,,3.5,,1016.7,,0.0
7483,1303233,,2007-05-24,A,Human,2007-05-25,0.1,40.82362248,-72.96371402,NY,2007,5,144,2007.0,5.0,145.0,18.2,13.9,23.3,0.0,,217.0,15.8,,1028.4,,18.900000000000002
7484,1583616,EAGLE FIRE 1,2012-03-05,B,Human,2012-03-05,5.0,36.191783,-87.927367,TN,2012,3,65,2012.0,3.0,65.0,4.6,1.1,8.7,0.0,,,10.8,,1027.2,,0.0
7485,2260929,15709,2020-04-15,A,Human,2020-04-15,0.02,39.976318,-82.525588,OH,2020,4,106,2020.0,4.0,106.0,3.2,-3.3,11.7,0.0,,294.0,14.3,,1018.1,,0.0
7486,596006,,2006-11-24,B,Human,2006-11-24,3.0,35.18332997,-88.14167001,TN,2006,11,328,2006.0,11.0,328.0,8.8,0.0,21.1,0.0,,,0.2,,1022.9,,26.5
7487,237125,BLACKMT,1998-08-08,D,Natural,1998-08-09,126.0,40.8685,-112.7833,UT,1998,8,220,1998.0,8.0,221.0,28.3,22.2,34.4,0.0,0.0,,19.8,,1011.6,662.0,39.900000000000006
7488,425366,,2005-04-19,A,Human,,0.03,31.51242545,-81.37893851,GA,2005,4,109,,,,18.0,11.1,22.8,0.0,,,10.0,,1022.2,,22.6
7489,2076112,MF18-03,2018-01-31,A,Human,2018-01-31,0.1,37.94200186,-95.1517789,KS,2018,1,31,2018.0,1.0,31.0,9.1,5.0,15.6,0.0,,,17.9,,1011.0,,0.3
7490,236404,HELLSKITCH,1996-07-26,C,Natural,1996-08-01,30.0,39.3477,-111.8477,UT,1996,7,208,1996.0,8.0,214.0,,13.9,37.8,0.0,0.0,,,,,,2.8
7491,1071432,FKU 8803                 ,1993-08-21,B,Human,,2.0,36.78694444,-119.61805555,CA,1993,8,233,,,,24.7,16.1,32.2,0.0,0.0,,10.4,25.9,1013.8,802.0,0.0
7492,719797,QVC # 17,2005-08-28,A,Human,2005-08-28,0.2,44.48683,-122.486,OR,2005,8,240,2005.0,8.0,240.0,18.4,10.6,27.8,0.0,,,9.0,,1013.0,,0.0
